author_anonymous,package_id,asset_type,content_category,reason_code,original_audio_language,source_language,target_language,runtime_minutes,start_date,submit_date,due_date,on_time
njDJmclQ,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,ru,68.8,2022-07-14,2022-07-19,2022-07-19,1
dUWuDuOV,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,it,68.8,2022-07-14,2022-07-19,2022-07-19,1
WjJUvQTW,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,cs,68.8,2022-07-15,2022-07-19,2022-07-19,1
zcBtsDiy,2061321,SUBTITLE,VIDEO,STANDARD,en,en,ru,53.5,2022-07-08,2022-07-19,2022-07-20,1
mGqIaYCC,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,de,68.8,2022-07-16,2022-07-19,2022-07-19,1
JuMrYPnF,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,hr,68.8,2022-07-14,2022-07-19,2022-07-19,1
eSgINOPj,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,fi,68.8,2022-07-19,2022-07-19,2022-07-19,1
zcBtsDiy,2061326,SUBTITLE,VIDEO,STANDARD,en,en,ru,43.0,2022-07-14,2022-07-19,2022-07-20,1
KsShAUXR,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,uk,68.8,2022-07-15,2022-07-19,2022-07-19,1
qFSdPvVi,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,ro,68.8,2022-07-16,2022-07-19,2022-07-19,1
pvSCHQoU,2061442,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hant,33.4,2022-07-16,2022-07-19,2022-07-20,1
EvDruNCa,2042740,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,34.9,2022-07-15,2022-07-19,2022-07-20,1
mGqIaYCC,2045389,SUBTITLE,VIDEO,STANDARD,en,en,de,40.4,2022-07-16,2022-07-19,2022-07-19,1
yNGtTaDf,2042740,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,34.9,2022-07-15,2022-07-19,2022-07-20,1
hAwJZYfz,2066284,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,43.9,2022-07-17,2022-07-19,2022-07-28,1
LeinCivl,2035186,SUBTITLE,VIDEO,STANDARD,pt-BR,en,cs,51.7,2022-07-13,2022-07-19,2022-07-23,1
cAFqECkn,2065414,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,30.8,2022-07-19,2022-07-20,2022-07-21,1
JuRJhyjj,2061447,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pl,pl,en,33.5,2022-07-19,2022-07-20,2022-07-20,1
KsShAUXR,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.8,2022-07-19,2022-07-20,2022-07-20,1
jscftwJy,2042742,SUBTITLE,VIDEO,STANDARD,en,en,hu,34.8,2022-07-16,2022-07-20,2022-07-21,1
OsbxBWsm,2031420,SUBTITLE,VIDEO,STANDARD,en,en,pl,36.3,2022-07-12,2022-07-20,2022-07-22,1
fYuukUBj,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,ko,23.8,2022-07-18,2022-07-20,2022-07-20,1
kuaPoeON,2061442,SUBTITLE,VIDEO,STANDARD,pl,en,ro,33.4,2022-07-18,2022-07-20,2022-07-20,1
HKHqeEnW,2000072,SUBTITLE,VIDEO,STANDARD,fi,en,fil,49.6,2022-07-18,2022-07-20,2022-07-21,1
QtfPDJyS,1980743,SUBTITLE,VIDEO,STANDARD,en,en,pl,19.8,2022-07-19,2022-07-20,2022-07-21,1
kuaPoeON,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,ro,23.8,2022-07-20,2022-07-20,2022-07-20,1
LgWKloLQ,2061442,SUBTITLE,VIDEO,STANDARD,pl,en,hr,33.4,2022-07-19,2022-07-20,2022-07-20,1
QtfPDJyS,1980742,SUBTITLE,VIDEO,STANDARD,en,en,pl,20.5,2022-07-20,2022-07-20,2022-07-21,1
qqGLQCrL,1326629,SUBTITLE,VIDEO,STANDARD,en,en,fil,127.3,2022-07-18,2022-07-20,2022-07-20,1
SfDZUeDu,2061442,SUBTITLE,VIDEO,STANDARD,pl,en,ko,33.4,2022-07-17,2022-07-20,2022-07-20,1
uViEoAsb,2000072,SUBTITLE,VIDEO,STANDARD,fi,en,ru,49.6,2022-07-19,2022-07-20,2022-07-21,1
QtfPDJyS,1980745,SUBTITLE,VIDEO,STANDARD,en,en,pl,18.9,2022-07-18,2022-07-20,2022-07-21,1
auqVUdUn,1483225,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.5,2022-07-17,2022-07-20,2022-09-01,1
hAwJZYfz,2066283,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,44.4,2022-07-18,2022-07-20,2022-07-28,1
IHnrOMSG,2075649,SUBTITLE,VIDEO,STANDARD,en,en,cs,114.0,2022-07-17,2022-07-20,2022-07-20,1
hknphKFV,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,ms,23.8,2022-07-17,2022-07-20,2022-07-20,1
NWVgkwMg,2063000,SUBTITLE,VIDEO,STANDARD,pt-BR,en,ko,50.2,2022-07-08,2022-07-20,2022-07-20,1
njDJmclQ,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,ru,23.8,2022-07-15,2022-07-20,2022-07-20,1
jfmKIcXH,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,23.8,2022-07-15,2022-07-20,2022-07-20,1
gpGfSHCP,1944604,SUBTITLE,VIDEO,STANDARD,es-ES,en,fil,43.9,2022-07-20,2022-07-20,2022-08-30,1
qtZexWHA,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,nb,23.8,2022-07-16,2022-07-20,2022-07-20,1
zRIcFzmH,2050264,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,60.3,2022-07-08,2022-07-20,2022-07-20,1
rYcGUOmE,2058800,SUBTITLE,VIDEO,STANDARD,en,en,ko,22.0,2022-07-20,2022-07-20,2022-07-21,1
OsbxBWsm,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,pl,23.8,2022-07-15,2022-07-20,2022-07-20,1
IzxwlXkp,2065412,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,32.0,2022-07-16,2022-07-20,2022-07-20,1
BBuFMuon,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,en,68.8,2022-07-15,2022-07-20,2022-07-21,1
IUbMxeZw,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,hr,23.8,2022-07-18,2022-07-20,2022-07-20,1
NDTRCxBS,2045603,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,23.5,2022-07-16,2022-07-20,2022-07-22,1
IOeicxmU,2000077,SUBTITLE,VIDEO,STANDARD,fi,en,zh-Hans,43.9,2022-07-13,2022-07-20,2022-07-21,1
xcGfOVqI,1993111,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,91.4,2022-07-13,2022-07-20,2022-07-21,1
bYkUJEKd,1967477,SUBTITLE,VIDEO,STANDARD,ja,en,cs,23.8,2022-07-18,2022-07-20,2022-07-20,1
LgWKloLQ,2031045,SUBTITLE,VIDEO,STANDARD,es-ES,en,hr,33.3,2022-07-15,2022-07-20,2022-07-21,1
jscftwJy,2025078,SUBTITLE,VIDEO,STANDARD,ko,en,hu,40.0,2022-06-28,2022-07-20,2022-07-22,1
fJvBahzq,2061326,SUBTITLE,VIDEO,STANDARD,en,en,hu,43.0,2022-07-18,2022-07-20,2022-07-21,1
YTtxkiOA,1379959,SUBTITLE,VIDEO,STANDARD,en,en,fil,43.8,2022-07-13,2022-07-20,2022-07-20,1
oXKSBqOu,2042739,SUBTITLE,VIDEO,STANDARD,en,en,hr,35.9,2022-07-19,2022-07-21,2022-07-22,1
qppurxmQ,2065414,SUBTITLE,VIDEO,STANDARD,en,en,uk,30.8,2022-07-18,2022-07-21,2022-07-21,1
lCBTeeqW,1820327,SUBTITLE,VIDEO,STANDARD,ko,en,fil,69.1,2022-07-18,2022-07-21,2022-08-01,1
oXKSBqOu,2042738,SUBTITLE,VIDEO,STANDARD,en,en,hr,35.3,2022-07-21,2022-07-21,2022-07-26,1
LeinCivl,2047859,SUBTITLE,VIDEO,STANDARD,es,en,cs,33.6,2022-07-19,2022-07-21,2022-07-21,1
BNvwTxAh,2049541,SUBTITLE,VIDEO,STANDARD,en,en,cs,32.8,2022-07-19,2022-07-21,2022-07-22,1
LZqbKCua,2000077,SUBTITLE,VIDEO,STANDARD,fi,en,pl,43.9,2022-07-18,2022-07-21,2022-07-26,1
bYkUJEKd,2060237,SUBTITLE,VIDEO,STANDARD,es,en,cs,46.4,2022-07-20,2022-07-21,2022-07-21,1
jAfMUuOW,2066283,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hant,44.4,2022-07-15,2022-07-21,2022-07-28,1
OvUGTpIi,1693108,SUBTITLE,VIDEO,STANDARD,en,en,cs,59.6,2022-07-09,2022-07-21,2022-07-23,1
cAFqECkn,2061444,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,27.6,2022-07-20,2022-07-21,2022-07-22,1
oXKSBqOu,2046264,SUBTITLE,VIDEO,STANDARD,en,en,hr,45.9,2022-07-20,2022-07-21,2022-07-25,1
cAFqECkn,2026563,SUBTITLE,VIDEO,STANDARD,es,en,zh-Hans,52.8,2022-07-16,2022-07-21,2022-07-21,1
cAFqECkn,2027734,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,15.7,2022-07-20,2022-07-21,2022-07-21,1
IVvLUKNn,2042739,SUBTITLE,VIDEO,STANDARD,en,en,cs,35.9,2022-07-19,2022-07-21,2022-07-22,1
cAFqECkn,2061442,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,33.4,2022-07-20,2022-07-21,2022-07-22,1
BdoAvALH,1996811,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,31.4,2022-07-19,2022-07-21,2022-07-22,1
MXYVvAOq,1828692,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,en,en,70.6,2022-07-10,2022-07-21,2022-07-21,1
qtZexWHA,2000072,SUBTITLE,VIDEO,STANDARD,fi,en,nb,49.6,2022-07-13,2022-07-21,2022-07-21,1
jfmKIcXH,1967482,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,23.8,2022-07-12,2022-07-21,2022-07-21,1
hAwJZYfz,2066292,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,47.9,2022-07-18,2022-07-21,2022-07-28,1
cAFqECkn,2027741,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,14.2,2022-07-21,2022-07-21,2022-07-22,1
xGKmlmID,2012625,SUBTITLE,VIDEO,STANDARD,tr,en,ms,51.8,2022-07-15,2022-07-21,2022-07-21,1
EvDruNCa,2042739,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,35.9,2022-07-18,2022-07-21,2022-07-22,1
sWoSUzWb,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,pt-BR,62.9,2022-07-20,2022-07-21,2022-07-25,1
yNGtTaDf,2042739,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,35.9,2022-07-16,2022-07-21,2022-07-22,1
LgWKloLQ,2061441,SUBTITLE,VIDEO,STANDARD,pl,en,hr,32.3,2022-07-20,2022-07-21,2022-07-22,1
NDTRCxBS,2049541,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,32.8,2022-07-19,2022-07-21,2022-07-22,1
TDsIUrkf,2025759,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hans,63.0,2022-07-18,2022-07-21,2022-07-21,1
IOeicxmU,2000072,SUBTITLE,VIDEO,STANDARD,fi,en,zh-Hans,49.6,2022-07-14,2022-07-21,2022-07-21,1
ZMnioVxt,1996840,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,22.3,2022-07-21,2022-07-21,2022-07-21,1
ekAFBSFn,2025070,SUBTITLE,VIDEO,STANDARD,ko,en,fil,47.2,2022-07-20,2022-07-21,2022-07-22,1
NDTRCxBS,2045600,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,22.0,2022-07-19,2022-07-21,2022-07-25,1
yJlYErnx,2046263,SUBTITLE,VIDEO,STANDARD,en,en,it,46.9,2022-06-30,2022-07-21,2022-07-21,1
jscftwJy,2025070,SUBTITLE,VIDEO,STANDARD,ko,en,hu,47.2,2022-07-01,2022-07-21,2022-07-22,1
jAfMUuOW,2066284,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hant,43.9,2022-07-14,2022-07-21,2022-07-28,1
jfmKIcXH,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,23.8,2022-07-20,2022-07-22,2022-07-22,1
jscftwJy,2025075,SUBTITLE,VIDEO,STANDARD,ko,en,hu,44.3,2022-06-30,2022-07-22,2022-07-22,1
LyhYGPKo,1693103,SUBTITLE,VIDEO,STANDARD,en,en,ro,63.2,2022-06-16,2022-07-22,2022-07-23,1
eSgINOPj,2061321,SUBTITLE,VIDEO,STANDARD,en,en,fi,53.5,2022-07-22,2022-07-22,2022-07-22,1
KsShAUXR,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.8,2022-07-21,2022-07-22,2022-07-22,1
jscftwJy,2025074,SUBTITLE,VIDEO,STANDARD,ko,en,hu,46.1,2022-06-29,2022-07-22,2022-07-22,1
LyhYGPKo,1693108,SUBTITLE,VIDEO,STANDARD,en,en,ro,59.6,2022-06-24,2022-07-22,2022-07-23,1
eSgINOPj,2061324,SUBTITLE,VIDEO,STANDARD,en,en,fi,51.3,2022-07-19,2022-07-22,2022-07-22,1
eSgINOPj,2061326,SUBTITLE,VIDEO,STANDARD,en,en,fi,43.0,2022-07-21,2022-07-22,2022-07-22,1
oXKSBqOu,2046256,SUBTITLE,VIDEO,STANDARD,en,en,hr,45.0,2022-07-21,2022-07-22,2022-07-25,1
zRIcFzmH,2047578,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,42.7,2022-07-20,2022-07-22,2022-07-23,1
IzxwlXkp,2065420,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,44.3,2022-07-21,2022-07-22,2022-07-22,1
OsbxBWsm,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,pl,23.8,2022-07-19,2022-07-22,2022-07-22,1
IUbMxeZw,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,hr,23.8,2022-07-20,2022-07-22,2022-07-22,1
FtIiYYcj,1693108,SUBTITLE,VIDEO,STANDARD,en,en,pl,59.6,2022-07-19,2022-07-22,2022-07-23,1
hknphKFV,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,ms,23.8,2022-07-20,2022-07-22,2022-07-22,1
paKJyytC,1693103,SUBTITLE,VIDEO,STANDARD,en,en,es,63.2,2022-06-14,2022-07-22,2022-07-23,1
FtIiYYcj,1693103,SUBTITLE,VIDEO,STANDARD,en,en,pl,63.2,2022-06-14,2022-07-22,2022-07-23,1
njDJmclQ,1693103,SUBTITLE,VIDEO,STANDARD,en,en,ru,63.2,2022-06-09,2022-07-22,2022-07-23,1
paKJyytC,1693108,SUBTITLE,VIDEO,STANDARD,en,en,es,59.6,2022-07-14,2022-07-22,2022-07-23,1
hknphKFV,1693103,SUBTITLE,VIDEO,STANDARD,en,en,ms,63.2,2022-06-21,2022-07-22,2022-07-23,1
kuaPoeON,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,ro,23.8,2022-07-22,2022-07-22,2022-07-22,1
jxlEGaPO,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,hu,23.8,2022-07-19,2022-07-22,2022-07-22,1
njDJmclQ,1693108,SUBTITLE,VIDEO,STANDARD,en,en,ru,59.6,2022-06-25,2022-07-22,2022-07-23,1
RWbbewLb,2054205,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,78.3,2022-07-11,2022-07-22,2022-07-22,1
hknphKFV,1693108,SUBTITLE,VIDEO,STANDARD,en,en,ms,59.6,2022-07-08,2022-07-22,2022-07-23,1
kuaPoeON,2061441,SUBTITLE,VIDEO,STANDARD,pl,en,ro,32.3,2022-07-21,2022-07-22,2022-07-22,1
fYuukUBj,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,ko,23.8,2022-07-20,2022-07-22,2022-07-22,1
qFSdPvVi,2058543,SUBTITLE,VIDEO,STANDARD,ko,en,ro,77.5,2022-07-07,2022-07-22,2022-07-22,1
kJlWkbgZ,1693103,SUBTITLE,VIDEO,STANDARD,en,en,uk,63.2,2022-06-10,2022-07-22,2022-07-23,1
JuRJhyjj,2061445,LANGUAGE_TEMPLATE,VIDEO,STANDARD,pl,pl,en,30.9,2022-07-21,2022-07-22,2022-07-22,1
LgWKloLQ,1693108,SUBTITLE,VIDEO,STANDARD,en,en,hr,59.6,2022-07-21,2022-07-22,2022-07-23,1
kJlWkbgZ,1693108,SUBTITLE,VIDEO,STANDARD,en,en,uk,59.6,2022-06-25,2022-07-22,2022-07-23,1
ZMnioVxt,2029896,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,46.0,2022-07-19,2022-07-22,2022-07-22,1
LgWKloLQ,1693103,SUBTITLE,VIDEO,STANDARD,en,en,hr,63.2,2022-07-20,2022-07-22,2022-07-23,1
GBxcemnM,2066206,LANGUAGE_TEMPLATE,VIDEO,STANDARD,de,de,en-GB,54.0,2022-07-19,2022-07-22,2022-07-25,1
SfDZUeDu,2061441,SUBTITLE,VIDEO,STANDARD,pl,en,ko,32.3,2022-07-21,2022-07-22,2022-07-22,1
bYkUJEKd,1967472,SUBTITLE,VIDEO,STANDARD,ja,en,cs,23.8,2022-07-22,2022-07-22,2022-07-26,1
pvSCHQoU,2061441,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hant,32.3,2022-07-21,2022-07-22,2022-07-22,1
KLjyMfXP,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,it,23.8,2022-07-20,2022-07-22,2022-07-22,1
bYkUJEKd,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,cs,23.8,2022-07-21,2022-07-22,2022-07-22,1
NDTRCxBS,2045594,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,28.2,2022-07-21,2022-07-22,2022-07-25,1
qtZexWHA,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,nb,23.8,2022-07-19,2022-07-22,2022-07-22,1
njDJmclQ,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,ru,23.8,2022-07-19,2022-07-22,2022-07-22,1
mzeSeRhW,1693108,SUBTITLE,VIDEO,STANDARD,en,en,it,59.6,2022-07-07,2022-07-22,2022-07-23,1
cAFqECkn,2061441,SUBTITLE,VIDEO,STANDARD,pl,en,zh-Hans,32.3,2022-07-21,2022-07-23,2022-07-26,1
JuMrYPnF,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,hr,62.9,2022-07-19,2022-07-23,2022-07-25,1
qRkTnNZf,2046264,SUBTITLE,VIDEO,STANDARD,en,en,hu,45.9,2022-07-13,2022-07-23,2022-07-25,1
iefYtEpY,2013400,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,138.1,2022-07-05,2022-07-23,2022-07-12,0
iefYtEpY,2058543,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,66.4,2022-06-24,2022-07-23,2022-07-08,0
iefYtEpY,2058551,SUBTITLE,VIDEO,STANDARD,ko,ko,zh-Hant,51.7,2022-06-28,2022-07-23,2022-07-14,0
dUWuDuOV,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,it,62.9,2022-07-20,2022-07-23,2022-07-25,1
mGqIaYCC,2032463,SUBTITLE,VIDEO,STANDARD,es,en,de,26.6,2022-07-20,2022-07-23,2022-08-09,1
gpGfSHCP,2077640,SUBTITLE,VIDEO,STANDARD,fr,en,fil,59.9,2022-07-21,2022-07-23,2022-08-19,1
TXIiIPWK,2026563,SUBTITLE,VIDEO,STANDARD,es,en,pt-BR,52.8,2022-07-19,2022-07-23,2022-07-23,1
cAFqECkn,2065416,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,30.9,2022-07-22,2022-07-23,2022-07-25,1
NDTRCxBS,2045606,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,21.1,2022-07-22,2022-07-23,2022-07-27,1
LeinCivl,2035193,SUBTITLE,VIDEO,STANDARD,pt-BR,en,cs,44.8,2022-07-21,2022-07-23,2022-07-23,1
auqVUdUn,1483071,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.5,2022-07-20,2022-07-23,2022-09-01,1
qqGLQCrL,2045383,SUBTITLE,VIDEO,STANDARD,en,en,fil,44.3,2022-07-21,2022-07-23,2022-07-24,1
EvDruNCa,2042733,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,46.9,2022-07-21,2022-07-23,2022-07-28,1
NDTRCxBS,2049537,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,27.9,2022-07-20,2022-07-23,2022-07-25,1
EvDruNCa,2042738,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,35.3,2022-07-20,2022-07-23,2022-07-26,1
QtfPDJyS,1980744,SUBTITLE,VIDEO,STANDARD,en,en,pl,23.0,2022-07-21,2022-07-24,2022-07-25,1
NDTRCxBS,2050520,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,39.7,2022-07-15,2022-07-24,2022-07-26,1
NDTRCxBS,2035826,SUBTITLE,VIDEO,STANDARD,fr,en,zh-Hans,93.0,2022-07-21,2022-07-24,2022-08-03,1
YTtxkiOA,2049981,SUBTITLE,VIDEO,STANDARD,es-ES,en,fil,31.0,2022-07-22,2022-07-24,2022-07-25,1
nVKzXxfx,1962018,SUBTITLE,VIDEO,STANDARD,ja,en,uk,123.5,2022-07-08,2022-07-24,2022-07-25,1
cysanZTi,2075206,SUBTITLE,VIDEO,STANDARD,fr,en,ko,46.3,2022-07-16,2022-07-24,2022-07-24,1
auqVUdUn,1483073,SUBTITLE,VIDEO,STANDARD,ja,en,uk,23.5,2022-07-23,2022-07-24,2022-09-01,1
jfmKIcXH,1967481,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hant,23.8,2022-07-14,2022-07-24,2022-07-25,1
ylLQPeGw,2064519,SUBTITLE,VIDEO,STANDARD,en,en,nl,49.7,2022-07-22,2022-07-24,2022-07-29,1
BBuFMuon,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,en,62.9,2022-07-20,2022-07-24,2022-07-25,1
ekAFBSFn,1711682,SUBTITLE,VIDEO,STANDARD,en,en,fil,50.3,2022-07-17,2022-07-24,2022-07-24,1
tgShWguZ,2042328,CLOSED_CAPTIONING,VIDEO,STANDARD,en,en,en,33.9,2022-07-22,2022-07-24,2022-07-26,1
njDJmclQ,1967472,SUBTITLE,VIDEO,STANDARD,ja,en,ru,23.8,2022-07-22,2022-07-24,2022-07-26,1
BNvwTxAh,2049537,SUBTITLE,VIDEO,STANDARD,en,en,cs,27.9,2022-07-20,2022-07-24,2022-07-25,1
JfLjEqVU,1967478,SUBTITLE,VIDEO,STANDARD,ja,en,zh-Hans,23.8,2022-07-19,2022-07-24,2022-07-24,1
mGqIaYCC,2032460,SUBTITLE,VIDEO,STANDARD,es,en,de,28.5,2022-07-23,2022-07-24,2022-08-09,1
xGKmlmID,2060032,SUBTITLE,VIDEO,STANDARD,pt-BR,en,ms,55.5,2022-07-15,2022-07-24,2022-07-25,1
VXBEuyvt,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,pl,68.8,2022-07-14,2022-07-25,2022-07-25,1
yJlYErnx,1962018,SUBTITLE,VIDEO,STANDARD,ja,en,it,123.5,2022-07-11,2022-07-25,2022-07-28,1
VnEBeHHb,2000077,SUBTITLE,VIDEO,STANDARD,fi,en,zh-Hant,43.9,2022-07-13,2022-07-25,2022-07-25,1
WjJUvQTW,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,cs,62.9,2022-07-20,2022-07-25,2022-07-25,1
VnEBeHHb,2000072,SUBTITLE,VIDEO,STANDARD,fi,en,zh-Hant,49.6,2022-07-13,2022-07-25,2022-07-25,1
LZqbKCua,2000072,SUBTITLE,VIDEO,STANDARD,fi,en,pl,49.6,2022-07-22,2022-07-25,2022-07-26,1
hAwJZYfz,2065762,SUBTITLE,VIDEO,STANDARD,sv,en,zh-Hans,98.5,2022-07-19,2022-07-25,2022-07-28,1
oYcFVCcY,1735976,LANGUAGE_TEMPLATE,VIDEO,STANDARD,ko,en,en,85.3,2022-05-30,2022-07-25,2022-07-27,1
hAwJZYfz,2066288,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,44.7,2022-07-22,2022-07-25,2022-08-01,1
eSgINOPj,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,fi,62.9,2022-07-25,2022-07-25,2022-07-25,1
cAFqECkn,2065412,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,28.0,2022-07-22,2022-07-25,2022-07-27,1
wjGCMHzJ,2058549,SUBTITLE,VIDEO,STANDARD,ko,en,hu,68.8,2022-07-16,2022-07-25,2022-07-26,1
yNGtTaDf,2042738,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,35.3,2022-07-19,2022-07-25,2022-07-26,1
IzxwlXkp,2065417,LANGUAGE_TEMPLATE,VIDEO,STANDARD,en,en,en,35.2,2022-07-22,2022-07-25,2022-07-26,1
wjGCMHzJ,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,hu,62.9,2022-07-19,2022-07-25,2022-07-26,1
BdoAvALH,1693103,SUBTITLE,VIDEO,STANDARD,en,en,pt-BR,63.2,2022-06-14,2022-07-25,2022-07-25,1
EvDruNCa,1693110,SUBTITLE,VIDEO,STANDARD,en,en,zh-Hans,68.5,2022-07-06,2022-07-25,2022-07-30,1
iQMFtvHX,1913149,SUBTITLE,VIDEO,STANDARD,en,en,fil,57.5,2022-07-15,2022-07-25,2022-07-25,1
wjGCMHzJ,2058543,SUBTITLE,VIDEO,STANDARD,ko,en,hu,77.5,2022-07-03,2022-07-25,2022-07-26,1
kJlWkbgZ,2041141,SUBTITLE,VIDEO,STANDARD,en,en,uk,48.6,2022-07-19,2022-07-25,2022-07-25,1
mGqIaYCC,2027739,SUBTITLE,VIDEO,STANDARD,en,en,de,15.8,2022-07-24,2022-07-25,2022-08-06,1
wjGCMHzJ,2058551,SUBTITLE,VIDEO,STANDARD,ko,en,hu,51.7,2022-07-06,2022-07-25,2022-07-26,1
jscftwJy,2042737,SUBTITLE,VIDEO,STANDARD,en,en,hu,34.1,2022-07-17,2022-07-25,2022-07-26,1
iQMFtvHX,1913147,SUBTITLE,VIDEO,STANDARD,en,en,fil,53.4,2022-07-02,2022-07-25,2022-07-25,1
qHaLrcVh,1928966,SUBTITLE,VIDEO,STANDARD,en,en,fil,88.3,2022-07-05,2022-07-25,2022-07-26,1
dNvmerab,2068251,SUBTITLE,VIDEO,STANDARD,en,en,ko,34.5,2022-07-21,2022-07-25,2022-07-26,1
KsShAUXR,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,uk,62.9,2022-07-22,2022-07-25,2022-07-25,1
qtZexWHA,2058545,SUBTITLE,VIDEO,STANDARD,ko,en,nb,62.9,2022-07-19,2022-07-25,2022-07-25,1
YTtxkiOA,1379954,SUBTITLE,VIDEO,STANDARD,en,en,fil,44.6,2022-07-22,2022-07-25,2022-07-25,1
wjGCMHzJ,2058544,SUBTITLE,VIDEO,STANDARD,ko,en,hu,60.8,2022-06-26,2022-07-25,2022-07-26,1
YTtxkiOA,1379962,SUBTITLE,VIDEO,STANDARD,en,en,fil,43.1,2022-07-24,2022-07-25,2022-07-25,1
wjGCMHzJ,2058552,SUBTITLE,VIDEO,STANDARD,ko,en,hu,60.9,2022-07-02,2022-07-25,2022-07-26,1
